OrderID,Region,VehicleType,WeatherCondition,Distance_Miles,OrderDate,Damaged_Flag,ExpectedDeliveryDate,ActualDeliveryDate
ORD-01553,East,Box Truck,Snow,775,2022-01-11,No,2022-01-14,2022-01-18
ORD-01554,West,Van,Clear,1113,2023-07-21,No,2023-07-25,2023-07-25
ORD-01555,West,Box Truck,Fog,1331,2022-12-17,No,2022-12-22,2022-12-25
ORD-01556,North,Van,Clear,40,2023-05-17,No,2023-05-18,2023-05-18
ORD-01557,South,Van,Rain,387,2023-09-15,No,2023-09-17,2023-09-17
ORD-01558,East,Box Truck,Clear,339,2023-08-02,No,2023-08-04,2023-08-04
ORD-01559,East,Box Truck,Rain,1332,2022-02-14,No,2022-02-19,2022-02-19
ORD-01560,East,Semi-Trailer,Clear,291,2023-01-13,No,2023-01-14,2023-01-14
ORD-01561,East,Box Truck,Clear,1045,2022-06-17,No,2022-06-21,2022-06-22
ORD-01562,West,Box Truck,Clear,648,2023-07-07,No,2023-07-10,2023-07-10
ORD-01563,West,Van,Clear,881,2022-10-06,No,2022-10-09,2022-10-09
ORD-01564,South,Box Truck,Clear,708,2023-03-27,No,2023-03-30,2023-03-30
ORD-01565,East,Box Truck,Clear,78,2023-05-06,No,2023-05-07,2023-05-07
ORD-01566,East,Semi-Trailer,Snow,850,2022-08-13,No,2022-08-16,2022-08-17
ORD-01567,North,Semi-Trailer,Clear,32,2023-04-03,,2023-04-04,2023-04-04
ORD-01568,West,Van,Rain,346,2023-08-10,No,2023-08-12,2023-08-12
ORD-01569,East,Semi-Trailer,Clear,436,2023-11-03,No,2023-11-05,2023-11-05
ORD-01570,South,Van,Clear,854,2023-01-07,No,2023-01-10,2023-01-10
ORD-01571,South,Van,Clear,218,2023-10-25,No,2023-10-26,2023-10-26
ORD-01572,West,Box Truck,Fog,224,2023-10-02,,2023-10-03,2023-10-09
ORD-01573,South,Van,Snow,644,2022-03-11,No,2022-03-14,2022-03-17
ORD-01574,South,Box Truck,Clear,432,2022-11-11,No,2022-11-13,2022-11-13
ORD-01575,West,Van,Rain,82,2022-09-07,No,2022-09-08,2022-09-08
ORD-01576,East,Van,Clear,832,2023-07-29,No,2023-08-01,2023-08-01
ORD-01577,East,Box Truck,Clear,795,2023-09-20,No,2023-09-23,2023-09-23
ORD-01578,South,Box Truck,Clear,947,2022-06-18,No,2022-06-22,2022-06-24
ORD-01579,South,Semi-Trailer,Clear,1307,2022-01-07,No,2022-01-12,2022-01-12
ORD-01580,East,Box Truck,Clear,1266,2022-04-08,No,2022-04-13,2022-04-13
ORD-01581,West,Box Truck,Rain,1074,2022-09-01,No,2022-09-05,2022-09-08
ORD-01582,South,Van,Clear,298,2023-12-26,No,2023-12-27,2023-12-27
ORD-01583,North,Van,Rain,564,2022-01-02,No,2022-01-04,2022-01-04
ORD-01584,West,Van,Clear,1303,2022-05-22,No,2022-05-27,2022-05-28
ORD-01585,South,Box Truck,Clear,448,2023-09-09,No,2023-09-11,2023-09-11
ORD-01586,South,Box Truck,Rain,1347,2023-10-30,No,2023-11-04,2023-11-04
ORD-01587,North,Van,Snow,1427,2023-12-09,No,2023-12-14,2023-12-16
ORD-01588,North,Box Truck,Fog,37,2022-09-28,No,2022-09-29,2022-10-01
ORD-01589,East,Box Truck,Clear,279,2022-06-01,No,2022-06-02,2022-06-05
ORD-01590,West,Van,Rain,83,2023-11-23,Yes,2023-11-24,2023-11-24
ORD-01591,West,Van,Rain,683,2022-01-13,No,2022-01-16,
ORD-01592,East,Semi-Trailer,Clear,255,2023-03-17,No,2023-03-18,2023-03-21
ORD-01593,West,Box Truck,Clear,419,2022-07-26,No,2022-07-28,2022-07-28
ORD-01594,West,Semi-Trailer,Clear,507,2023-04-25,No,2023-04-27,2023-04-27
ORD-01595,West,Van,Clear,1451,2022-09-15,No,2022-09-20,2022-09-20
ORD-01596,West,Semi-Trailer,Clear,1021,2023-05-04,No,2023-05-08,2023-05-08
ORD-01597,West,Van,Fog,220,2022-06-24,No,2022-06-25,2022-06-28
ORD-01598,North,Van,Clear,801,2022-06-09,No,2022-06-12,2022-06-12
ORD-01599,West,Semi-Trailer,Rain,1256,2022-02-23,No,2022-02-28,2022-02-28
ORD-01600,North,Van,Rain,369,2022-12-12,Yes,2022-12-14,2022-12-15
ORD-01601,West,Box Truck,Clear,591,2023-05-21,No,2023-05-23,2023-05-23
ORD-01602,East,Van,Clear,1053,2022-10-27,,2022-10-31,2022-10-31
ORD-01603,South,Box Truck,Clear,432,2023-01-27,No,2023-01-29,2023-01-29
ORD-01604,North,Semi-Trailer,Rain,130,2022-06-17,No,2022-06-18,2022-06-18
ORD-01605,West,Van,Fog,182,2022-01-11,No,2022-01-12,2022-01-15
ORD-01606,East,Box Truck,Clear,43,2023-08-08,No,2023-08-09,2023-08-10
ORD-01607,South,Van,Snow,927,2023-12-14,No,2023-12-18,2023-12-22
ORD-01608,North,Box Truck,Clear,80,2022-01-18,No,2022-01-19,2022-01-19
ORD-01609,South,Van,Rain,554,2023-09-27,No,2023-09-29,2023-09-29
ORD-01610,East,Van,Clear,783,2022-02-04,No,2022-02-07,2022-02-07
ORD-01611,North,Van,Clear,793,2022-04-11,,2022-04-14,2022-04-14
ORD-01612,South,Van,Clear,977,2022-10-20,,2022-10-24,2022-10-24
ORD-01613,West,Semi-Trailer,Clear,544,2022-10-26,No,2022-10-28,2022-10-29
ORD-01614,North,Van,Clear,23,2022-11-27,No,2022-11-28,2022-11-28
ORD-01615,South,Van,Rain,1339,2023-01-12,No,2023-01-17,2023-01-17
ORD-01616,East,Van,Clear,280,2022-06-07,No,2022-06-08,2022-06-08
ORD-01617,East,Van,Rain,1086,2022-09-19,No,2022-09-23,2022-09-23
ORD-01618,North,Box Truck,Clear,472,2022-06-12,No,2022-06-14,
ORD-01619,South,Semi-Trailer,Rain,532,2023-11-10,No,2023-11-12,2023-11-12
ORD-01620,North,Van,Rain,779,2022-01-12,No,2022-01-15,2022-01-15
ORD-01621,North,Semi-Trailer,Rain,864,2022-03-12,No,2022-03-15,2022-03-16
ORD-01622,South,Box Truck,Clear,801,2023-11-02,No,2023-11-05,2023-11-05
ORD-01623,South,Van,Clear,1357,2022-02-03,No,2022-02-08,2022-02-09
ORD-01624,West,Box Truck,Snow,452,2022-03-29,No,2022-03-31,2022-04-02
ORD-01625,South,Box Truck,Clear,260,2022-12-16,No,2022-12-17,2022-12-17
ORD-01626,East,Box Truck,Clear,169,2023-06-21,No,2023-06-22,2023-06-22
ORD-01627,North,Semi-Trailer,Clear,45,2023-07-06,No,2023-07-07,2023-07-07
ORD-01628,North,Van,Rain,889,2022-05-10,No,2022-05-13,2022-05-13
ORD-01629,East,Semi-Trailer,Rain,1231,2022-12-15,No,2022-12-20,2022-12-20
ORD-01630,South,Box Truck,Rain,1483,2023-08-03,Yes,2023-08-08,2023-08-08
ORD-01631,East,Van,Clear,1411,2023-02-17,No,2023-02-22,2023-02-22
ORD-01632,East,Box Truck,Clear,1279,2022-11-06,No,2022-11-11,2022-11-11
ORD-01633,West,Van,Fog,402,2022-01-09,No,2022-01-11,2022-01-12
ORD-01634,East,Semi-Trailer,Clear,1237,2023-08-30,No,2023-09-04,2023-09-07
ORD-01635,North,Box Truck,Clear,53,2023-03-31,No,2023-04-01,2023-04-01
ORD-01636,East,Van,Clear,324,2023-11-09,No,2023-11-11,2023-11-11
ORD-01637,North,Van,Clear,417,2023-09-22,No,2023-09-24,2023-09-25
ORD-01638,North,Box Truck,Clear,904,2023-08-22,No,2023-08-26,2023-08-26
ORD-01639,North,Van,Clear,215,2023-07-11,No,2023-07-12,2023-07-12
ORD-01640,South,Van,Clear,1274,2022-05-16,Yes,2022-05-21,2022-05-22
ORD-01641,West,Van,Clear,50,2023-12-13,No,2023-12-14,2023-12-14
ORD-01642,North,Van,Snow,597,2022-04-09,No,2022-04-11,2022-04-15
ORD-01643,North,Van,Clear,723,2023-05-04,No,2023-05-07,2023-05-07
ORD-01644,South,Van,Clear,1396,2022-10-27,No,2022-11-01,2022-11-01
ORD-01645,North,Van,Rain,907,2023-07-12,No,2023-07-16,2023-07-16
ORD-01646,East,Box Truck,Fog,104,2022-10-08,Yes,2022-10-09,2022-10-10
ORD-01647,East,Box Truck,Clear,549,2023-05-04,,2023-05-06,2023-05-06
ORD-01648,West,Van,Snow,1177,2023-01-27,No,2023-01-31,2023-02-03
ORD-01649,North,Van,Clear,68,2023-05-23,No,2023-05-24,2023-05-25
ORD-01650,South,Box Truck,Clear,863,2023-10-14,No,2023-10-17,2023-10-17
ORD-01651,East,Van,Clear,518,2022-04-19,No,2022-04-21,2022-04-24
ORD-01652,South,Van,Clear,522,2023-11-21,No,2023-11-23,
ORD-01653,South,Van,Rain,808,2023-10-13,No,2023-10-16,2023-10-19
ORD-01654,East,Semi-Trailer,Clear,1055,2022-03-09,No,2022-03-13,2022-03-13
ORD-01655,South,Box Truck,Clear,747,2022-04-20,No,2022-04-23,2022-04-23
ORD-01656,East,Box Truck,Rain,1237,2022-02-12,No,2022-02-17,2022-02-17
ORD-01657,South,Box Truck,Clear,708,2022-07-06,,2022-07-09,2022-07-09
ORD-01658,East,Box Truck,Snow,896,2023-03-02,No,2023-03-05,2023-03-11
ORD-01659,North,Van,Snow,480,2022-12-11,No,2022-12-13,2022-12-20
ORD-01660,West,Box Truck,Clear,293,2022-02-28,No,2022-03-01,2022-03-01
ORD-01661,East,Van,Fog,381,2023-10-25,No,2023-10-27,2023-10-29
ORD-01662,East,Box Truck,Clear,1365,2022-03-03,No,2022-03-08,2022-03-11
ORD-01663,West,Box Truck,Clear,1060,2023-12-19,No,2023-12-23,2023-12-23
ORD-01664,East,Box Truck,Clear,864,2022-08-10,No,2022-08-13,2022-08-13
ORD-01665,East,Van,Rain,138,2022-12-22,No,2022-12-23,2022-12-23
ORD-01666,South,Van,Rain,1413,2023-06-09,No,2023-06-14,2023-06-14
ORD-01667,West,Box Truck,Clear,516,2022-09-16,No,2022-09-18,2022-09-18
ORD-01668,North,Box Truck,Clear,1128,2023-07-23,No,2023-07-27,2023-07-27
ORD-01669,East,Semi-Trailer,Clear,587,2023-09-21,No,2023-09-23,2023-09-23
ORD-01670,West,Van,Snow,1210,2023-09-29,No,2023-10-04,2023-10-08
ORD-01671,South,Box Truck,Snow,482,2023-01-11,No,2023-01-13,
ORD-01672,North,Box Truck,Rain,1017,2022-01-30,No,2022-02-03,2022-02-03
ORD-01673,West,Semi-Trailer,Rain,1308,2023-08-14,No,2023-08-19,2023-08-20
ORD-01674,North,Box Truck,Clear,677,2023-04-09,No,2023-04-12,2023-04-13
ORD-01675,North,Box Truck,Clear,1456,2023-05-29,No,2023-06-03,2023-06-05
ORD-01676,North,Box Truck,Clear,329,2022-11-21,No,2022-11-23,2022-11-23
ORD-01677,East,Box Truck,Rain,67,2022-12-04,No,2022-12-05,
ORD-01678,East,Semi-Trailer,Clear,282,2022-12-24,,2022-12-25,2022-12-25
ORD-01679,South,Van,Clear,1231,2022-11-03,No,2022-11-08,2022-11-08
ORD-01680,South,Van,Fog,1112,2022-07-19,No,2022-07-23,2022-07-25
ORD-01681,West,Semi-Trailer,Snow,991,2022-02-24,No,2022-02-28,2022-03-04
ORD-01682,South,Box Truck,Clear,50,2022-11-02,No,2022-11-03,2022-11-03
ORD-01683,North,Box Truck,Rain,747,2022-02-25,,2022-02-28,2022-02-28
ORD-01684,North,Van,Fog,1278,2022-02-18,No,2022-02-23,2022-02-26
ORD-01685,East,Van,Clear,1056,2023-07-09,No,2023-07-13,2023-07-16
ORD-01686,North,Box Truck,Clear,718,2022-05-26,No,2022-05-29,2022-06-01
ORD-01687,West,Box Truck,Clear,245,2022-01-30,Yes,2022-01-31,2022-01-31
ORD-01688,North,Van,Clear,135,2022-10-21,No,2022-10-22,2022-10-22
ORD-01689,North,Van,Snow,787,2022-08-29,Yes,2022-09-01,2022-09-05
ORD-01690,West,Semi-Trailer,Clear,845,2022-04-08,No,2022-04-11,2022-04-11
ORD-01691,South,Van,Clear,149,2022-12-04,No,2022-12-05,2022-12-05
ORD-01692,South,Semi-Trailer,Clear,888,2023-03-26,No,2023-03-29,2023-03-29
ORD-01693,West,Van,Clear,403,2022-02-17,No,2022-02-19,2022-02-19
ORD-01694,East,Box Truck,Clear,837,2023-10-11,No,2023-10-14,2023-10-15
ORD-01695,North,Semi-Trailer,Rain,136,2022-10-22,No,2022-10-23,2022-10-23
ORD-01696,West,Box Truck,Clear,1147,2022-09-26,No,2022-09-30,2022-09-30
ORD-01697,North,Van,Rain,846,2023-06-13,No,2023-06-16,2023-06-16
ORD-01698,East,Box Truck,Rain,534,2022-02-07,No,2022-02-09,2022-02-09
ORD-01699,North,Van,Clear,1261,2022-01-30,No,2022-02-04,2022-02-05
ORD-01700,West,Van,Rain,155,2023-03-11,No,2023-03-12,2023-03-12
ORD-01701,North,Semi-Trailer,Rain,1196,2023-11-26,No,2023-11-30,2023-11-30
ORD-01702,South,Box Truck,Clear,744,2022-09-28,,2022-10-01,2022-10-01
ORD-01703,East,Box Truck,Clear,737,2022-02-27,No,2022-03-02,2022-03-02
ORD-01704,East,Van,Rain,178,2023-09-24,No,2023-09-25,2023-09-25
ORD-01705,East,Van,Fog,1158,2023-03-13,No,2023-03-17,2023-03-21
ORD-01706,West,Van,Clear,309,2022-10-18,No,2022-10-20,2022-10-20
ORD-01707,East,Box Truck,Clear,1283,2023-10-27,,2023-11-01,2023-11-03
ORD-01708,South,Box Truck,Clear,947,2023-06-13,No,2023-06-17,2023-06-17
ORD-01709,West,Box Truck,Clear,531,2022-10-25,No,2022-10-27,2022-10-27
ORD-01710,South,Semi-Trailer,Clear,114,2023-03-11,No,2023-03-12,2023-03-12
ORD-01711,North,Van,Clear,627,2022-07-13,,2022-07-16,2022-07-16
ORD-01712,North,Van,Clear,978,2022-09-30,No,2022-10-04,2022-10-04
ORD-01713,North,Van,Clear,515,2022-01-13,No,2022-01-15,2022-01-15
ORD-01714,North,Van,Clear,311,2022-05-10,No,2022-05-12,2022-05-12
ORD-01715,South,Van,Clear,662,2022-04-25,No,2022-04-28,2022-04-28
ORD-01716,West,Semi-Trailer,Clear,1263,2023-06-25,,2023-06-30,2023-07-02
ORD-01717,West,Van,Clear,73,2023-12-03,No,2023-12-04,2023-12-07
ORD-01718,East,Semi-Trailer,Snow,599,2023-11-21,No,2023-11-23,2023-11-26
ORD-01719,South,Van,Fog,241,2023-07-11,No,2023-07-12,
ORD-01720,North,Semi-Trailer,Clear,1216,2023-11-06,No,2023-11-11,2023-11-11
ORD-01721,South,Box Truck,Clear,328,2023-07-10,No,2023-07-12,2023-07-12
ORD-01722,East,Semi-Trailer,Clear,838,2023-10-30,No,2023-11-02,2023-11-02
ORD-01723,East,Van,Clear,101,2023-04-22,No,2023-04-23,2023-04-26
ORD-01724,South,Box Truck,Clear,970,2023-03-27,No,2023-03-31,2023-04-01
ORD-01725,South,Semi-Trailer,Clear,73,2023-04-20,No,2023-04-21,2023-04-21
ORD-01726,South,Van,Rain,853,2023-04-17,No,2023-04-20,2023-04-20
ORD-01727,West,Van,Clear,228,2023-10-22,No,2023-10-23,2023-10-23
ORD-01728,North,Van,Clear,713,2023-05-19,No,2023-05-22,2023-05-22
ORD-01729,South,Semi-Trailer,Rain,628,2022-11-24,No,2022-11-27,2022-11-27
ORD-01730,South,Box Truck,Rain,256,2023-12-24,No,2023-12-25,2023-12-25
ORD-01731,South,Box Truck,Clear,973,2022-05-30,,2022-06-03,2022-06-03
ORD-01732,East,Van,Clear,1023,2022-12-10,No,2022-12-14,2022-12-14
ORD-01733,East,Van,Clear,66,2023-02-08,No,2023-02-09,2023-02-09
ORD-01734,West,Semi-Trailer,Clear,1078,2023-07-10,No,2023-07-14,2023-07-14
ORD-01735,North,Van,Clear,1119,2022-02-04,No,2022-02-08,2022-02-08
ORD-01736,West,Box Truck,Clear,1071,2023-03-27,No,2023-03-31,2023-04-01
ORD-01737,North,Semi-Trailer,Clear,191,2022-11-26,No,2022-11-27,2022-11-27
ORD-01738,East,Van,Rain,173,2022-11-15,No,2022-11-16,2022-11-16
ORD-01739,East,Box Truck,Rain,766,2022-05-28,No,2022-05-31,2022-05-31
ORD-01740,East,Van,Clear,135,2022-08-18,No,2022-08-19,2022-08-19
ORD-01741,West,Box Truck,Clear,1240,2022-09-03,No,2022-09-08,2022-09-08
ORD-01742,South,Van,Clear,276,2023-11-11,No,2023-11-12,2023-11-12
ORD-01743,South,Box Truck,Clear,363,2023-12-18,No,2023-12-20,2023-12-20
ORD-01744,East,Van,Clear,1444,2023-07-28,Yes,2023-08-02,2023-08-05
ORD-01745,South,Van,Snow,1155,2022-10-30,No,2022-11-03,2022-11-04
ORD-01746,South,Box Truck,Rain,619,2023-01-23,No,2023-01-26,2023-01-26
ORD-01747,West,Van,Snow,478,2023-07-11,No,2023-07-13,2023-07-15
ORD-01748,North,Box Truck,Rain,810,2022-01-29,No,2022-02-01,2022-02-01
ORD-01749,East,Van,Fog,142,2022-09-23,No,2022-09-24,2022-09-27
ORD-01750,East,Box Truck,Rain,1412,2023-10-29,No,2023-11-03,2023-11-03
ORD-01751,West,Van,Fog,1021,2023-10-18,No,2023-10-22,2023-10-23
ORD-01752,West,Box Truck,Clear,858,2023-02-06,No,2023-02-09,2023-02-09
ORD-01753,South,Van,Clear,1029,2022-12-29,No,2023-01-02,2023-01-02
ORD-01754,East,Van,Clear,327,2023-04-09,No,2023-04-11,2023-04-13
ORD-01755,North,Van,Fog,720,2023-01-22,No,2023-01-25,2023-01-29
ORD-01756,West,Box Truck,Clear,1158,2023-10-26,No,2023-10-30,2023-10-30
ORD-01757,North,Van,Clear,460,2022-05-18,,2022-05-20,2022-05-20
ORD-01758,North,Semi-Trailer,Clear,1241,2022-06-25,No,2022-06-30,2022-06-30
ORD-01759,East,Semi-Trailer,Rain,1333,2023-08-05,No,2023-08-10,2023-08-10
ORD-01760,East,Van,Clear,642,2022-09-27,No,2022-09-30,2022-09-30
ORD-01761,West,Box Truck,Rain,151,2022-09-03,No,2022-09-04,2022-09-04
ORD-01762,East,Van,Fog,1013,2023-10-02,No,2023-10-06,2023-10-09
ORD-01763,East,Van,Snow,868,2022-06-24,No,2022-06-27,2022-06-29
ORD-01764,East,Box Truck,Clear,578,2022-11-03,No,2022-11-05,2022-11-05
ORD-01765,North,Box Truck,Clear,313,2022-10-27,No,2022-10-29,2022-10-29
ORD-01766,West,Box Truck,Clear,666,2022-10-27,No,2022-10-30,2022-10-30
ORD-01767,South,Van,Clear,653,2022-09-15,No,2022-09-18,2022-09-20
ORD-01768,North,Van,Clear,602,2023-09-18,No,2023-09-21,2023-09-21
ORD-01769,East,Van,Rain,39,2022-01-22,No,2022-01-23,2022-01-23
ORD-01770,North,Box Truck,Clear,1410,2023-01-22,,2023-01-27,2023-01-29
ORD-01771,East,Box Truck,Snow,1374,2022-10-28,,2022-11-02,2022-11-08
ORD-01772,East,Box Truck,Fog,1242,2022-07-24,No,2022-07-29,2022-07-30
ORD-01773,North,Van,Clear,1276,2023-09-24,No,2023-09-29,2023-09-30
ORD-01774,West,Van,Fog,704,2023-04-14,No,2023-04-17,2023-04-22
ORD-01775,East,Van,Rain,167,2022-06-05,No,2022-06-06,2022-06-06
ORD-01776,West,Van,Clear,155,2023-12-19,No,2023-12-20,2023-12-20
ORD-01777,South,Van,Clear,349,2022-02-09,No,2022-02-11,2022-02-11
ORD-01778,East,Semi-Trailer,Clear,875,2022-10-25,Yes,2022-10-28,2022-10-28
ORD-01779,West,Semi-Trailer,Clear,101,2023-11-22,No,2023-11-23,2023-11-23
ORD-01780,West,Box Truck,Rain,338,2022-08-06,No,2022-08-08,2022-08-08
ORD-01781,South,Van,Clear,181,2022-04-08,No,2022-04-09,2022-04-09
ORD-01782,West,Van,Rain,711,2023-03-14,No,2023-03-17,2023-03-17
ORD-01783,West,Semi-Trailer,Clear,1064,2023-10-07,No,2023-10-11,2023-10-12
ORD-01784,South,Van,Clear,630,2022-06-10,No,2022-06-13,2022-06-16
ORD-01785,East,Semi-Trailer,Clear,281,2023-07-12,No,2023-07-13,2023-07-13
ORD-01786,West,Van,Clear,1128,2022-12-04,No,2022-12-08,2022-12-08
ORD-01787,West,Van,Clear,998,2022-05-10,No,2022-05-14,2022-05-14
ORD-01788,West,Semi-Trailer,Clear,86,2023-03-13,No,2023-03-14,2023-03-14
ORD-01789,North,Van,Snow,160,2022-03-09,No,2022-03-10,2022-03-13
ORD-01790,South,Box Truck,Rain,151,2022-04-12,Yes,2022-04-13,2022-04-13
ORD-01791,North,Box Truck,Clear,240,2023-05-28,No,2023-05-29,2023-05-29
ORD-01792,South,Van,Clear,963,2023-09-04,No,2023-09-08,2023-09-08
ORD-01793,East,Van,Clear,137,2022-05-23,No,2022-05-24,2022-05-24
ORD-01794,East,Box Truck,Clear,869,2023-06-23,No,2023-06-26,2023-06-26
ORD-01795,West,Box Truck,Rain,705,2022-09-30,No,2022-10-03,2022-10-05
ORD-01796,South,Van,Snow,506,2023-01-01,No,2023-01-03,2023-01-06
ORD-01797,East,Semi-Trailer,Rain,1313,2023-03-30,No,2023-04-04,2023-04-04
ORD-01798,South,Van,Clear,819,2023-09-05,No,2023-09-08,2023-09-08
ORD-01799,East,Van,Snow,140,2022-05-10,Yes,2022-05-11,2022-05-15
ORD-01800,North,Van,Clear,1494,2022-08-16,No,2022-08-21,2022-08-21
ORD-01801,East,Van,Fog,278,2022-06-26,No,2022-06-27,2022-06-30
ORD-01802,North,Van,Clear,627,2022-06-19,No,2022-06-22,2022-06-23
ORD-01803,East,Semi-Trailer,Clear,971,2022-10-01,No,2022-10-05,2022-10-05
ORD-01804,West,Van,Clear,1293,2022-05-15,No,2022-05-20,2022-05-20
ORD-01805,North,Van,Clear,1084,2023-04-23,No,2023-04-27,2023-04-27
ORD-01806,East,Van,Rain,1166,2023-06-01,No,2023-06-05,2023-06-05
ORD-01807,West,Box Truck,Rain,818,2023-01-16,No,2023-01-19,2023-01-19
ORD-01808,North,Semi-Trailer,Clear,1038,2023-06-13,No,2023-06-17,2023-06-17
ORD-01809,West,Van,Rain,657,2023-10-02,No,2023-10-05,2023-10-05
ORD-01810,South,Van,Clear,747,2023-05-01,No,2023-05-04,2023-05-07
ORD-01811,South,Van,Clear,511,2023-09-21,No,2023-09-23,2023-09-23
ORD-01812,North,Van,Fog,1217,2022-11-18,No,2022-11-23,2022-11-24
ORD-01813,East,Van,Snow,418,2022-05-01,No,2022-05-03,2022-05-07
ORD-01814,North,Van,Clear,1124,2023-10-23,No,2023-10-27,2023-10-27
ORD-01815,West,Van,Clear,1469,2022-05-23,No,2022-05-28,2022-05-28
ORD-01816,East,Box Truck,Clear,829,2023-02-18,No,2023-02-21,2023-02-21
ORD-01817,South,Van,Rain,912,2023-06-10,No,2023-06-14,2023-06-14
ORD-01818,East,Semi-Trailer,Fog,198,2023-10-24,,2023-10-25,2023-10-26
ORD-01819,South,Semi-Trailer,Clear,990,2022-08-01,No,2022-08-05,2022-08-05
ORD-01820,East,Box Truck,Snow,824,2023-07-31,No,2023-08-03,2023-08-04
ORD-01821,East,Van,Clear,392,2023-04-28,No,2023-04-30,2023-04-30
ORD-01822,East,Van,Clear,859,2023-08-05,No,2023-08-08,2023-08-08
ORD-01823,West,Van,Fog,1355,2022-01-27,No,2022-02-01,2022-02-04
ORD-01824,West,Box Truck,Clear,1476,2022-09-05,No,2022-09-10,2022-09-12
ORD-01825,North,Van,Clear,499,2022-11-18,No,2022-11-20,2022-11-20
ORD-01826,North,Semi-Trailer,Rain,1166,2023-05-31,No,2023-06-04,2023-06-04
ORD-01827,South,Semi-Trailer,Clear,435,2022-11-20,No,2022-11-22,2022-11-22
ORD-01828,West,Van,Clear,259,2022-08-14,No,2022-08-15,2022-08-15
ORD-01829,South,Box Truck,Fog,1094,2023-10-22,No,2023-10-26,2023-10-27
ORD-01830,North,Van,Rain,1029,2022-10-28,No,2022-11-01,2022-11-01
ORD-01831,South,Van,Snow,1455,2023-12-14,No,2023-12-19,2023-12-20
ORD-01832,North,Van,Clear,1256,2023-02-02,No,2023-02-07,2023-02-07
ORD-01833,West,Van,Clear,1471,2023-06-07,No,2023-06-12,2023-06-12
ORD-01834,East,Semi-Trailer,Fog,693,2023-08-01,No,2023-08-04,2023-08-08
ORD-01835,West,Van,Clear,1417,2022-08-24,No,2022-08-29,2022-08-29
ORD-01836,South,Van,Clear,328,2023-09-24,Yes,2023-09-26,2023-09-26
ORD-01837,South,Box Truck,Clear,1029,2022-11-10,No,2022-11-14,2022-11-15
ORD-01838,West,Box Truck,Clear,234,2022-11-11,No,2022-11-12,2022-11-12
ORD-01839,West,Van,Clear,432,2022-08-29,Yes,2022-08-31,2022-08-31
ORD-01840,North,Semi-Trailer,Snow,917,2023-03-08,No,2023-03-12,2023-03-16
ORD-01841,South,Box Truck,Fog,1224,2023-06-21,No,2023-06-26,2023-06-28
ORD-01842,South,Van,Clear,88,2023-09-30,No,2023-10-01,2023-10-01
ORD-01843,West,Van,Rain,864,2023-10-28,No,2023-10-31,2023-10-31
ORD-01844,East,Van,Snow,1013,2023-10-28,No,2023-11-01,2023-11-03
ORD-01845,South,Semi-Trailer,Rain,374,2022-12-22,No,2022-12-24,2022-12-24
ORD-01846,East,Box Truck,Clear,31,2023-01-25,No,2023-01-26,2023-01-26
ORD-01847,West,Semi-Trailer,Clear,557,2023-11-05,No,2023-11-07,2023-11-07
ORD-01848,West,Van,Clear,339,2022-09-03,No,2022-09-05,2022-09-05
ORD-01849,North,Van,Clear,1189,2023-09-09,No,2023-09-13,2023-09-13
ORD-01850,South,Van,Clear,65,2023-06-24,No,2023-06-25,2023-06-25
ORD-01851,East,Van,Clear,1281,2022-11-30,No,2022-12-05,2022-12-05
ORD-01852,North,Box Truck,Clear,934,2023-10-30,Yes,2023-11-03,2023-11-06
ORD-01853,South,Box Truck,Clear,270,2022-11-30,,2022-12-01,2022-12-01
ORD-01854,North,Van,Clear,444,2023-05-28,No,2023-05-30,2023-05-30
ORD-01855,West,Van,Clear,547,2022-09-16,No,2022-09-18,
ORD-01856,South,Van,Rain,544,2023-08-07,No,2023-08-09,2023-08-12
ORD-01857,North,Van,Clear,390,2023-04-30,No,2023-05-02,2023-05-02
ORD-01858,North,Van,Snow,112,2022-06-02,Yes,2022-06-03,2022-06-07
ORD-01859,East,Van,Fog,38,2023-03-23,No,2023-03-24,2023-03-28
ORD-01860,North,Van,Rain,1090,2022-05-11,No,2022-05-15,2022-05-15
ORD-01861,South,Van,Rain,1095,2022-06-13,No,2022-06-17,
ORD-01862,South,Van,Fog,964,2022-06-07,No,2022-06-11,2022-06-13
ORD-01863,East,Van,Clear,1081,2022-07-24,No,2022-07-28,2022-07-28
ORD-01864,South,Box Truck,Fog,1400,2023-06-04,No,2023-06-09,2023-06-12
ORD-01865,West,Van,Rain,556,2022-12-14,No,2022-12-16,2022-12-16
ORD-01866,South,Semi-Trailer,Rain,336,2022-12-09,No,2022-12-11,2022-12-11
ORD-01867,South,Van,Clear,275,2023-10-19,No,2023-10-20,2023-10-20
ORD-01868,North,Van,Clear,738,2023-10-21,No,2023-10-24,2023-10-24
ORD-01869,North,Van,Rain,1209,2022-06-24,No,2022-06-29,2022-06-29
ORD-01870,South,Van,Rain,1077,2022-01-11,No,2022-01-15,2022-01-15
ORD-01871,East,Semi-Trailer,Rain,228,2022-04-14,No,2022-04-15,2022-04-18
ORD-01872,North,Van,Clear,135,2023-09-28,,2023-09-29,2023-09-30
ORD-01873,East,Semi-Trailer,Clear,891,2023-03-15,No,2023-03-18,2023-03-18
ORD-01874,South,Semi-Trailer,Clear,1412,2023-12-09,No,2023-12-14,2023-12-14
